1,18.907009,12.220855,8.733333,134.454047,17.972046,0.0,2
2,14.698109,13.586879,8.614814,86.302237,4.168373,41.627281188964844,2
3,16.428095,1.904802,-4.333333,138.880782,2.721256,28.111740112304688,2
4,14.616501,13.700638,8.602531,51.356913,18.061923,46.52095031738281,2
5,10.955766,9.485389,-0.0,1.95173,14.033748,65.72050476074219,3
6,14.621462,1.463106,-4.36266,106.456614,0.354636,40.937129974365234,2
7,10.037773,4.177473,-3.780947,55.878393,19.711002,52.821529388427734,3
8,17.223722,8.203223,4.666667,189.246031,11.338251,35.97674560546875,2
9,20.084017,14.362603,8.733333,181.288653,11.979483,30.367063522338867,2
10,18.862776,14.473328,8.733333,78.536915,13.341729,64.26812744140625,3
11,16.895326,2.364196,-4.337934,4.971047,16.729597,48.445980072021484,2
12,16.306264,14.558892,8.733333,134.287359,18.817631,29.534095764160156,2
13,19.974414,14.357504,8.733333,167.434127,8.423106,13.88527774810791,1
14,21.567229,7.280635,4.666667,194.299928,1.862282,24.826566696166992,2
15,20.669863,12.004207,8.733333,11.386577,16.145213,38.295372009277344,2
16,3.841922,2.128295,0.0,90.064763,7.303765,66.62772369384766,3
17,12.069793,6.326419,0.211387,116.49406,18.47449,61.61073303222656,3
18,16.78708,13.736033,8.733333,137.327563,8.177913,15.650175094604492,1
19,18.813468,11.88311,8.710609,143.886551,18.220736,31.118064880371094,2
20,18.941295,14.392386,8.733333,130.00815,3.88341,18.610164642333984,1
21,19.437846,9.83611,4.749161,145.38291,2.849437,24.47724723815918,1
22,8.427097,0.535675,-5.509081,74.769533,19.357439,66.39064025878906,3
23,14.645388,12.73694,8.606922,116.316417,0.969741,28.99797248840332,2
24,14.702373,14.009899,8.615446,23.223703,15.10784,39.16477584838867,2
25,19.304493,10.181027,4.982862,11.530872,16.143004,46.46854019165039,2
26,13.553224,11.366102,5.639167,195.953045,9.617794,20.627241134643555,1
27,15.360904,11.146987,8.696152,56.964745,8.356456,34.85300827026367,2
28,14.776196,5.883405,4.46872,118.99486,21.552464,43.98739242553711,2
29,12.618033,9.832168,1.569744,192.432206,8.777855,36.57149887084961,2
30,15.042119,2.5678,-4.348994,37.155653,9.684112,31.815059661865234,2
31,16.118277,10.590691,6.418728,38.607963,3.449774,21.723302841186523,1
32,3.745589,0.477493,0.0,68.328821,7.172754,64.40202331542969,3
33,18.108324,4.153845,-0.744046,186.579579,6.909362,36.38026809692383,2
34,2.836233,0.692571,0.0,78.133507,19.679015,83.90574645996094,4
35,7.497988,1.456977,-6.713589,54.643342,5.434532,30.74529266357422,2
36,14.642074,12.351867,8.606421,30.389416,6.834938,13.279321670532227,1
37,16.56864,10.422429,5.728301,79.421769,8.995116,43.18187713623047,2
38,6.334251,4.756492,-0.635086,74.944493,15.57624,86.062744140625,4
39,17.393175,14.253331,8.733333,26.222941,3.160027,13.476959228515625,1
40,2.769136,0.516691,0.0,87.008144,19.169085,83.48431396484375,4
41,8.312453,6.581165,0.0,18.302633,1.82943,38.55795669555664,2
42,18.491214,5.723377,4.833042,122.925392,10.158232,33.58905029296875,2
43,14.549269,11.482752,7.15583,2.195818,0.668559,13.646113395690918,1
44,18.006788,11.927999,8.722314,114.652077,16.570412,52.52928161621094,3
45,21.317025,2.803089,-4.352375,157.945972,15.400939,67.85555267333984,3
46,13.6839,7.346466,3.297574,47.073355,4.719269,44.35789489746094,2
47,17.324761,6.683793,4.681215,89.603943,14.957903,69.28443908691406,3
48,19.023338,9.694695,4.726229,113.871637,12.260439,49.33772659301758,2
49,15.555085,10.640472,6.63848,12.280288,18.714936,31.25722312927246,2
50,18.320822,11.3203,8.617869,99.257777,12.288441,52.44889831542969,3
51,6.10056,4.140376,-4.094402,128.463047,19.839021,34.5168571472168,2
52,21.218071,10.19554,5.011175,44.253146,9.229389,33.254425048828125,2
53,12.10853,9.82647,0.325684,167.411289,7.878824,39.43594741821289,2
54,7.645853,2.439176,-6.397811,194.215046,10.757725,32.440834045410156,2
55,17.913132,1.784965,-4.333333,169.274578,5.631167,26.59890365600586,2
56,14.557681,7.475461,4.238231,101.199891,20.441724,55.80939865112305,2
57,20.243195,14.396159,8.733333,55.775122,10.26865,35.822425842285156,2
58,11.796009,5.105786,-0.0,149.323444,5.588173,40.76884460449219,2
59,12.387536,8.779016,1.056502,47.386077,9.486806,50.33173370361328,3
60,4.051338,3.357179,0.0,191.469056,15.45566,67.94800567626953,3
61,18.49413,11.269006,8.646427,124.052007,8.851257,23.718368530273438,1
62,11.633148,3.826427,-4.46262,120.052429,4.000482,36.69158172607422,2
63,14.099209,7.589356,3.764001,34.5209,18.837525,42.828826904296875,2
64,17.507954,10.486151,5.983553,18.069348,12.852427,36.13818359375,2
65,13.876582,13.363549,8.473727,51.052441,8.218733,30.43075942993164,2
66,16.792895,14.389371,8.733333,171.714106,4.87728,12.41058349609375,1
67,18.865437,8.208233,4.666667,182.213411,4.817871,24.71879768371582,2
68,15.952753,2.079367,-4.333726,139.926753,11.489114,38.958335876464844,2
69,4.716048,2.23941,0.0,145.036471,9.5353,41.308349609375,2
70,6.22323,3.862624,-8.40181,45.977216,16.308688,49.22659683227539,3
71,13.477877,12.610759,8.393752,115.210691,1.549892,29.444625854492188,2
72,3.956451,3.814233,0.0,162.125621,18.641336,53.84027099609375,3
73,16.354706,12.214272,8.733333,80.768674,14.957365,69.56206512451172,3
74,15.680758,3.652875,-4.398136,197.687853,3.006333,27.522802352905273,2
75,19.766466,13.938954,8.733333,17.999763,18.884848,29.37123680114746,2
76,14.147642,5.249756,3.815389,64.188207,4.396351,47.900821685791016,2
77,5.022027,2.948929,-8.620209,102.281788,13.361478,61.27471160888672,3
78,15.285723,3.766258,-4.406177,12.121273,11.94699,39.784481048583984,2
79,10.854724,9.24067,-0.0,145.137585,3.571143,40.08470916748047,2
80,9.100542,7.099333,-0.0,111.31115,0.124367,54.427452087402344,3
81,6.923889,5.274893,-0.0,105.87198,16.972673,72.56342315673828,3
82,13.817024,12.462429,8.461833,165.996486,16.825326,37.631832122802734,2
83,11.003418,8.778961,-0.0,171.751807,9.263526,37.647178649902344,2
84,10.94509,8.245854,-0.0,157.805785,1.24989,39.62311553955078,2
85,16.374603,13.757905,8.733333,63.566611,12.886434,55.84326171875,3
86,9.892307,4.287585,-3.011415,90.441491,3.831415,51.7001953125,3
87,13.673311,11.358003,5.795235,150.445594,16.029435,42.716697692871094,2
88,13.990594,11.305936,6.257891,21.972341,11.754403,30.44466781616211,2
89,20.255351,5.706688,4.835485,21.948474,5.567414,24.805509567260742,1
90,17.998655,8.517325,4.666667,53.976733,20.175248,43.87187957763672,2
91,12.731722,1.137814,-4.397289,104.927469,16.68028,62.119102478027344,3
92,4.717539,0.809252,0.0,194.530215,19.514676,47.69724655151367,2
93,10.93846,7.961963,-0.0,142.081737,1.51356,40.706703186035156,2
94,12.485147,11.687508,5.83707,62.371989,4.03762,38.24858474731445,2
95,21.311279,14.01016,8.733333,58.291426,16.215598,57.950111389160156,3
96,16.119228,1.948593,-4.333333,170.071467,15.327727,67.18804168701172,3
97,16.044459,8.532355,4.666667,182.329485,17.093844,44.631534576416016,2
98,11.729488,7.04086,-0.0,127.855229,11.041875,52.427642822265625,3
99,3.805337,0.178531,0.0,51.07406,9.36093,55.427146911621094,3
100,15.603911,5.05684,4.672637,17.733168,13.447217,44.49748229980469,2
101,21.763916,2.432735,-4.339415,167.651118,18.826982,41.29005813598633,2
102,13.6332,11.914268,6.971202,116.943724,14.757536,49.679908752441406,3
103,9.136223,4.668226,-1.140008,189.621747,11.519025,44.479549407958984,2
104,13.511758,7.927997,3.082556,12.205786,6.573939,30.54883575439453,2
105,3.928759,2.484731,0.0,116.928261,15.48732,76.41777801513672,4
106,17.90264,9.029729,4.667063,57.021617,8.395439,41.79609680175781,2
107,11.209864,3.944569,-4.629273,165.546435,12.48907,49.355289459228516,2
108,21.790781,9.811186,4.744786,38.197288,19.532941,38.97618865966797,2
109,15.0284,10.338218,5.396578,88.505992,18.544884,55.67949295043945,3
110,17.911706,11.222274,8.669639,78.682301,19.773568,43.857730865478516,2
111,9.111009,6.758124,-0.0,165.314796,20.658068,38.86582946777344,2
112,9.167442,1.257321,-5.098045,135.374219,17.939573,46.47431182861328,2
113,6.426162,3.434655,-8.513265,41.520607,0.029872,22.07298469543457,1
114,19.992348,13.70006,8.733333,63.620945,0.067995,37.10314178466797,2
115,19.459042,2.28567,-4.336124,26.762197,1.924314,26.85074234008789,2
116,15.759182,12.387255,8.724978,134.292578,5.736002,15.498023986816406,1
117,17.621128,8.075137,4.666667,114.198215,0.501571,36.70652389526367,2
