0,0,0,0,0,0,0,00,0,0,00,0,0,0,00,0,0,0,0,
1,16.39716,12.220855,8.733333,135.824333,12.787053,39.17669677734375,2
2,21.62454,13.586879,8.733333,97.100546,1.553286,36.31850814819336,2
3,16.45869,1.904802,-4.333333,6.94367,8.233419,28.828458786010742,2
4,18.521669,13.700638,8.733333,22.887924,0.738972,14.484943389892578,2
5,16.246506,9.485389,4.698367,15.325022,8.935148,23.090852737426758,2
6,15.950677,1.463106,-4.333516,121.564936,14.475078,71.50428771972656,2
7,5.0,4.177473,-5.72486,46.69317,12.655292,51.39112091064453,2
8,18.999419,8.203223,4.666667,28.402289,21.471037,28.187152862548828,2
9,21.441397,14.362603,8.733333,106.03464,9.716065,33.3202018737793,2
10,14.535767,14.473328,8.589976,186.060268,17.112413,37.71595764160156,2
11,18.556437,2.364196,-4.337934,123.380554,12.528085,56.75885009765625,2
12,20.268721,14.558892,8.733333,137.978384,0.464195,14.006576538085938,2
13,21.978119,14.357504,8.733333,46.885173,11.270018,43.97099304199219,2
14,10.631543,7.280635,-0.0,41.368772,8.966147,48.90681076049805,2
15,21.195761,12.004207,8.733333,7.473253,4.836416,12.476214408874512,2
16,14.885916,2.128295,-4.353955,132.672993,5.070135,32.25261688232422,2
17,7.977164,6.326419,-0.0,101.450914,9.648095,56.82853698730469,2
18,15.952106,13.736033,8.731887,97.16009,20.237664,39.452911376953125,2
19,19.610833,11.88311,8.710609,172.339002,7.018826,12.373682975769043,2
20,20.520396,14.392386,8.733333,193.102981,6.25536,12.333344459533691,2
21,11.104232,9.83611,-0.0,151.937587,8.003138,40.63994216918945,2
22,10.61873,0.535675,-4.62114,49.33589,10.984986,49.132259368896484,2
23,14.766123,12.73694,8.624766,135.253492,17.897534,34.074031829833984,2
24,21.382428,14.009899,8.733333,151.861089,5.166001,13.05925178527832,2
25,13.966912,10.181027,3.690253,117.237963,0.489807,39.081321716308594,2
26,20.485135,11.366102,8.589949,164.487853,6.624671,12.650668144226074,2
27,13.967106,11.146987,6.221129,185.367029,6.557369,15.154006958007812,2
28,20.03479,5.883405,4.800176,127.513376,18.170415,38.5029182434082,2
29,12.122977,9.832168,0.367775,3.787573,3.0007,38.722450256347656,2
30,17.320607,2.5678,-4.343477,36.868126,17.920769,46.62492752075195,2
